"BehaviorSpace results (NetLogo 6.0)"
"Fire.nlogo"
"experiment"
"12/13/2017 15:20:07:645 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-125","125","-125","125"
"[run number]","density","[step]","burned-trees","initial-trees","(burned-trees / initial-trees) * 100"
"6","60","552","23365","37688","61.995860751432815"
"7","70","223","29740","43874","67.78502074121347"
"6","60","553","23404","37688","62.099341965612396"
"8","80","161","28004","50229","55.75265284994724"
"9","90","162","34239","56347","60.76454824569188"
"6","60","554","23454","37688","62.23201018891955"
"6","60","555","23502","37688","62.35937168329442"
"7","70","224","29885","43874","68.11551260427589"
"6","60","556","23552","37688","62.49203990660157"
"8","80","162","28174","50229","56.09110274940772"
"6","60","557","23605","37688","62.63266822330715"
"9","90","163","34444","56347","61.12836530782473"
"6","60","558","23667","37688","62.79717682020802"
"7","70","225","30031","43874","68.4482837215663"
"6","60","559","23732","37688","62.96964551050732"
"8","80","163","28337","50229","56.41561647653746"
"6","60","560","23803","37688","63.15803438760348"
"7","70","226","30175","43874","68.77649633040069"
"6","60","561","23870","37688","63.335809806835066"
"9","90","164","34651","56347","61.4957318047101"
"6","60","562","23943","37688","63.52950541286351"
"7","70","227","30320","43874","69.10698819346311"
"8","80","164","28515","50229","56.76999343009018"
"6","60","563","24017","37688","63.7258543833581"
"6","60","564","24089","37688","63.9168966249204"
"7","70","228","30447","43874","69.3964534804212"
"9","90","165","34871","56347","61.88616962748682"
"6","60","565","24166","37688","64.12120568881342"
"8","80","165","28693","50229","57.12437038364292"
"6","60","566","24235","37688","64.3042878369773"
"7","70","229","30579","43874","69.69731503851939"
"6","60","567","24307","37688","64.4953300785396"
"6","60","568","24371","37688","64.66514540437275"
"9","90","166","35089","56347","62.273058015511026"
"8","80","166","28876","50229","57.4887017460033"
"6","60","569","24439","37688","64.84557418807047"
"7","70","230","30732","43874","70.04604093540594"
"6","60","570","24502","37688","65.01273614943749"
"6","60","571","24568","37688","65.18785820420293"
"7","70","231","30890","43874","70.40616310343256"
"8","80","167","29054","50229","57.84307869955604"
"9","90","167","35302","56347","62.65107281665395"
"6","60","572","24627","37688","65.34440670770537"
"6","60","573","24689","37688","65.50891530460625"
"7","70","232","31049","43874","70.7685645256872"
"6","60","574","24750","37688","65.67077053704097"
"8","80","168","29223","50229","58.17953771725497"
"6","60","575","24803","37688","65.81139885374655"
"9","90","168","35513","56347","63.02553818304435"
"7","70","233","31195","43874","71.10133564297762"
"6","60","576","24861","37688","65.96529399278285"
"6","60","577","24915","37688","66.10857567395458"
"8","80","169","29398","50229","58.5279420255231"
"6","60","578","24971","37688","66.25716408405859"
"7","70","234","31335","43874","71.42043123489994"
"6","60","579","25023","37688","66.39513903629802"
"9","90","169","35721","56347","63.39467939730598"
"6","60","580","25078","37688","66.54107408193589"
"7","70","235","31463","43874","71.71217577608606"
"8","80","170","29562","50229","58.85444663441438"
"6","60","581","25132","37688","66.68435576310762"
"6","60","582","25193","37688","66.84621099554235"
"7","70","236","31589","43874","71.99936180881615"
"6","60","583","25250","37688","66.9974527701125"
"9","90","170","35930","56347","63.76559532894387"
"8","80","171","29733","50229","59.19488741563639"
"6","60","584","25315","37688","67.1699214604118"
"6","60","585","25378","37688","67.33708342177881"
"7","70","237","31719","43874","72.29566485845831"
"6","60","586","25452","37688","67.53343239227341"
"8","80","172","29909","50229","59.54528260566605"
"9","90","171","36140","56347","64.138285977958"
"6","60","587","25509","37688","67.68467416684356"
"7","70","238","31859","43874","72.61476045038063"
"6","60","588","25564","37688","67.83060921248143"
"6","60","589","25622","37688","67.98450435151773"
"7","70","239","31996","43874","72.9270182796189"
"6","60","590","25690","37688","68.16493313521545"
"6","60","591","25752","37688","68.32944173211632"
"8","80","173","30091","50229","59.907623086264906"
"6","60","592","25820","37688","68.50987051581406"
"9","90","172","36358","56347","64.52517436598222"
"7","70","240","32137","43874","73.24839312576925"
"6","60","593","25887","37688","68.68764593504564"
"6","60","594","25944","37688","68.83888770961579"
"7","70","241","32277","43874","73.56748871769157"
"8","80","174","30273","50229","60.26996356686376"
"6","60","595","26001","37688","68.99012948418594"
"9","90","173","36564","56347","64.89076614549133"
"6","60","596","26050","37688","69.12014434302695"
"6","60","597","26093","37688","69.23423901507111"
"7","70","242","32423","43874","73.900259834982"
"6","60","598","26127","37688","69.32445340691997"
"8","80","175","30447","50229","60.616376993370366"
"6","60","599","26163","37688","69.41997452770113"
"6","60","600","26200","37688","69.51814901294841"
"7","70","243","32568","43874","74.2307516980444"
"9","90","174","36771","56347","65.2581326423767"
"6","60","601","26237","37688","69.61632349819571"
"6","60","602","26269","37688","69.70123116111229"
"8","80","176","30624","50229","60.96876306516156"
"7","70","244","32715","43874","74.56580206956284"
"6","60","603","26300","37688","69.78348545956273"
"6","60","604","26334","37688","69.87369985141159"
"6","60","605","26366","37688","69.95860751432816"
"8","80","177","30801","50229","61.321149136952755"
"9","90","175","36970","56347","65.611301400252"
"6","60","606","26390","37688","70.0222882615156"
"7","70","245","32874","43874","74.92820349181748"
"6","60","607","26416","37688","70.09127573763531"
"6","60","608","26442","37688","70.16026321375503"
"6","60","609","26475","37688","70.24782424113776"
"7","70","246","33023","43874","75.26781237179195"
"6","60","610","26510","37688","70.34069199745278"
"8","80","178","30982","50229","61.681498735790086"
"6","60","611","26543","37688","70.4282530248355"
"6","60","612","26573","37688","70.5078539588198"
"9","90","176","37180","56347","65.98399204926615"
"6","60","613","26601","37688","70.58214816387179"
"6","60","614","26627","37688","70.65113563999151"
"7","70","247","33174","43874","75.61197976022245"
"6","60","615","26657","37688","70.7307365739758"
"6","60","616","26685","37688","70.80503077902782"
"8","80","179","31150","50229","62.01596687172749"
"6","60","617","26710","37688","70.87136489068139"
"6","60","618","26728","37688","70.91912545107196"
"7","70","248","33321","43874","75.94703013174089"
"6","60","619","26747","37688","70.96953937592868"
"6","60","620","26765","37688","71.01729993631926"
"9","90","177","37402","56347","66.3779793067954"
"6","60","621","26776","37688","71.04648694544683"
"6","60","622","26787","37688","71.0756739545744"
"8","80","180","31323","50229","62.36038941647255"
"6","60","623","26799","37688","71.10751432816812"
"7","70","249","33470","43874","76.28663901171537"
"6","60","624","26810","37688","71.13670133729569"
"6","60","625","26823","37688","71.17119507535556"
"6","60","626","26833","37688","71.19772872001698"
"6","60","627","26844","37688","71.22691572914455"
"6","60","628","26853","37688","71.25079600933985"
"6","60","629","26861","37688","71.272022925069"
"6","60","630","26871","37688","71.29855656973042"
"6","60","631","26879","37688","71.31978348545957"
"7","70","250","33611","43874","76.60801385786571"
"9","90","178","37621","56347","66.76664241219585"
"8","80","181","31499","50229","62.71078460650222"
"6","60","632","26887","37688","71.34101040118871"
"6","60","633","26895","37688","71.36223731691786"
"6","60","634","26903","37688","71.383464232647"
"6","60","635","26911","37688","71.40469114837614"
"6","60","636","26915","37688","71.41530460624071"
"6","60","637","26919","37688","71.42591806410529"
"6","60","638","26922","37688","71.43387815750371"
"6","60","639","26925","37688","71.44183825090215"
"6","60","640","26928","37688","71.44979834430058"
"7","70","251","33751","43874","76.92710944978803"
"6","60","641","26931","37688","71.457758437699"
"6","60","642","26933","37688","71.4630651666313"
"6","60","643","26936","37688","71.47102526002972"
"6","60","644","26938","37688","71.476331988962"
"8","80","182","31678","50229","63.067152441816475"
"6","60","645","26939","37688","71.47898535342814"
"6","60","646","26940","37688","71.48163871789428"
"6","60","647","26942","37688","71.48694544682658"
"6","60","648","26945","37688","71.494905540225"
"6","60","649","26950","37688","71.50817236255573"
"9","90","179","37842","56347","67.15885495234883"
"6","60","650","26952","37688","71.51347909148801"
"6","60","651","26954","37688","71.51878582042029"
"6","60","652","26957","37688","71.52674591381873"
"6","60","653","26962","37688","71.54001273614944"
"6","60","654","26965","37688","71.54797282954787"
"6","60","655","26967","37688","71.55327955848016"
"6","60","656","26970","37688","71.56123965187858"
"6","60","657","26972","37688","71.56654638081086"
"7","70","252","33883","43874","77.22797100788623"
"6","60","658","26973","37688","71.56919974527702"
"6","60","659","26973","37688","71.56919974527702"
"6","60","660","26973","37688","71.56919974527702"
"6","60","661","26973","37688","71.56919974527702"
"6","60","662","26973","37688","71.56919974527702"
"6","60","663","26973","37688","71.56919974527702"
"6","60","664","26973","37688","71.56919974527702"
"6","60","665","26973","37688","71.56919974527702"
"6","60","666","26973","37688","71.56919974527702"
"6","60","667","26973","37688","71.56919974527702"
"6","60","668","26973","37688","71.56919974527702"
"6","60","669","26973","37688","71.56919974527702"
"8","80","183","31860","50229","63.42949292241534"
"6","60","670","26973","37688","71.56919974527702"
"9","90","180","38066","56347","67.5563916446306"
"7","70","253","34006","43874","77.50831927793226"
"8","80","184","32028","50229","63.76396105835275"
"7","70","254","34153","43874","77.8433696494507"
"9","90","181","38284","56347","67.9432800326548"
"7","70","255","34302","43874","78.18297852942517"
"8","80","185","32197","50229","64.10042007605168"
"7","70","256","34437","43874","78.49067785020742"
"9","90","182","38498","56347","68.32306955117397"
"8","80","186","32361","50229","64.42692468494296"
"7","70","257","34569","43874","78.7915394083056"
"8","80","187","32523","50229","64.74944753031117"
"9","90","183","38700","56347","68.68156246117806"
"7","70","258","34706","43874","79.10379723754387"
"8","80","188","32698","50229","65.0978518385793"
"7","70","259","34841","43874","79.4114965583261"
"9","90","184","38901","56347","69.03828065380588"
"7","70","260","34974","43874","79.71463737065233"
"8","80","189","32880","50229","65.46019231917816"
"9","90","185","39102","56347","69.39499884643371"
"7","70","261","35094","43874","79.98814787801432"
"8","80","190","33058","50229","65.81456927273089"
"7","70","262","35235","43874","80.30952272416465"
"9","90","186","39306","56347","69.75704119119031"
"8","80","191","33235","50229","66.1669553445221"
"7","70","263","35382","43874","80.64457309568309"
"7","70","264","35524","43874","80.96822719606145"
"8","80","192","33405","50229","66.50540524398257"
"9","90","187","39525","56347","70.14570429659076"
"7","70","265","35661","43874","81.28048502529973"
"8","80","193","33568","50229","66.8299189711123"
"9","90","188","39744","56347","70.53436740199123"
"7","70","266","35787","43874","81.56767105802982"
"8","80","194","33733","50229","67.15841446176512"
"7","70","267","35908","43874","81.84346081961982"
"9","90","189","39969","56347","70.93367881164924"
"7","70","268","36025","43874","82.11013356429775"
"8","80","195","33897","50229","67.48491907065639"
"7","70","269","36138","43874","82.36768929206364"
"9","90","190","40188","56347","71.32234191704971"
"8","80","196","34070","50229","67.82934161540146"
"7","70","270","36254","43874","82.63208278251356"
"8","80","197","34241","50229","68.16978239662348"
"7","70","271","36376","43874","82.91015179833158"
"9","90","191","40393","56347","71.68615897918257"
"7","70","272","36486","43874","83.16086976341342"
"8","80","198","34418","50229","68.52216846841466"
"7","70","273","36612","43874","83.4480557961435"
"9","90","192","40589","56347","72.0340035849291"
"8","80","199","34591","50229","68.86659101315973"
"7","70","274","36735","43874","83.72840406618954"
"9","90","193","40784","56347","72.38007347329938"
"7","70","275","36866","43874","84.02698637005972"
"8","80","200","34758","50229","69.1990682673356"
"7","70","276","37000","43874","84.33240643661394"
"8","80","201","34923","50229","69.5275637579884"
"9","90","194","40992","56347","72.74921468756101"
"7","70","277","37131","43874","84.63098874048411"
"8","80","202","35099","50229","69.87795894801808"
"7","70","278","37266","43874","84.93868806126635"
"9","90","195","41196","56347","73.1112570323176"
"7","70","279","37409","43874","85.26462141587272"
"8","80","203","35276","50229","70.23034501980928"
"7","70","280","37546","43874","85.576879245111"
"9","90","196","41397","56347","73.46797522494542"
"8","80","204","35442","50229","70.5608313922236"
"7","70","281","37698","43874","85.92332588776952"
"9","90","197","41601","56347","73.83001756970202"
"7","70","282","37857","43874","86.28572731002416"
"8","80","205","35612","50229","70.89928129168409"
"7","70","283","38024","43874","86.66636276610294"
"9","90","198","41803","56347","74.18851047970611"
"8","80","206","35781","50229","71.23574030938302"
"7","70","284","38184","43874","87.03104344258558"
"8","80","207","35955","50229","71.58215373588963"
"9","90","199","42014","56347","74.5629758460965"
"7","70","285","38340","43874","87.38660710215618"
"8","80","208","36134","50229","71.93852157120388"
"7","70","286","38493","43874","87.73533299904271"
"9","90","200","42213","56347","74.91614460397182"
"8","80","209","36314","50229","72.29688028827968"
"7","70","287","38649","43874","88.0908966586133"
"9","90","201","42430","56347","75.30125827461977"
"7","70","288","38799","43874","88.4327847928158"
"8","80","210","36493","50229","72.65324812359394"
"7","70","289","38962","43874","88.8043032319825"
"9","90","202","42647","56347","75.68637194526772"
"8","80","211","36666","50229","72.99767066833901"
"7","70","290","39103","43874","89.12567807813284"
"8","80","212","36841","50229","73.34607497660713"
"7","70","291","39247","43874","89.45389068696721"
"9","90","203","42870","56347","76.0821339201732"
"8","80","213","37022","50229","73.70642457544446"
"7","70","292","39387","43874","89.77298627888955"
"7","70","293","39529","43874","90.0966403792679"
"8","80","214","37208","50229","74.07672858308945"
"7","70","294","39657","43874","90.38838492045403"
"8","80","215","37391","50229","74.44105994544984"
"9","90","204","43081","56347","76.45659928656362"
"7","70","295","39784","43874","90.67785020741213"
"8","80","216","37569","50229","74.79543689900257"
"7","70","296","39903","43874","90.94908146054611"
"7","70","297","40021","43874","91.21803345945206"
"8","80","217","37730","50229","75.11596886260925"
"9","90","205","43296","56347","76.83816352245904"
"7","70","298","40133","43874","91.47330993298992"
"8","80","218","37893","50229","75.440482589739"
"7","70","299","40248","43874","91.73542416921183"
"8","80","219","38058","50229","75.7689780803918"
"7","70","300","40365","43874","92.00209691388977"
"9","90","206","43513","56347","77.223277193107"
"7","70","301","40478","43874","92.25965264165565"
"8","80","220","38230","50229","76.11140974337533"
"7","70","302","40599","43874","92.53544240324565"
"8","80","221","38413","50229","76.47574110573572"
"7","70","303","40720","43874","92.81123216483567"
"7","70","304","40844","43874","93.09385968910972"
"9","90","207","43734","56347","77.61548973325998"
"8","80","222","38599","50229","76.84604511338071"
"7","70","305","40973","43874","93.38788348452385"
"7","70","306","41110","43874","93.70014131376215"
"8","80","223","38780","50229","77.20639471221804"
"9","90","208","43959","56347","78.01480114291799"
"7","70","307","41253","43874","94.02607466836851"
"8","80","224","38964","50229","77.57271695633996"
"7","70","308","41397","43874","94.3542872772029"
"9","90","209","44176","56347","78.39991481356594"
"7","70","309","41544","43874","94.68933764872133"
"8","80","225","39139","50229","77.92112126460809"
"9","90","210","44385","56347","78.77083074520382"
"7","70","310","41687","43874","95.01527100332771"
"8","80","226","39305","50229","78.25160763702243"
"7","70","311","41820","43874","95.31841181565392"
"9","90","211","44592","56347","79.13819724208919"
"7","70","312","41946","43874","95.60559784838401"
"8","80","227","39466","50229","78.57213960062911"
"7","70","313","42060","43874","95.86543283037791"
"9","90","212","44797","56347","79.50201430422206"
"8","80","228","39641","50229","78.92054390889726"
"7","70","314","42173","43874","96.12298855814377"
"8","80","229","39801","50229","79.2390849907424"
"7","70","315","42282","43874","96.37142726899759"
"9","90","213","45009","56347","79.87825438798872"
"7","70","316","42391","43874","96.6198659798514"
"8","80","230","39966","50229","79.56758048139521"
"7","70","317","42473","43874","96.80676482654876"
"9","90","214","45218","56347","80.2491703196266"
"7","70","318","42562","43874","97.00961845284223"
"8","80","231","40139","50229","79.91200302614028"
"7","70","319","42626","43874","97.15549072343529"
"9","90","215","45428","56347","80.62186096864075"
"8","80","232","40314","50229","80.26040733440841"
"7","70","320","42693","43874","97.30820075671241"
"7","70","321","42749","43874","97.43583899348133"
"9","90","216","45642","56347","81.00165048715992"
"7","70","322","42795","43874","97.54068468797009"
"8","80","233","40489","50229","80.60881164267654"
"7","70","323","42838","43874","97.63869261977482"
"7","70","324","42884","43874","97.74353831426357"
"8","80","234","40655","50229","80.93929801509088"
"9","90","217","45845","56347","81.36191811454026"
"7","70","325","42935","43874","97.85978027989242"
"7","70","326","42974","43874","97.94867119478506"
"7","70","327","43005","43874","98.01932807585358"
"8","80","235","40823","50229","81.2737661510283"
"7","70","328","43035","43874","98.08770570269408"
"9","90","218","46046","56347","81.71863630716808"
"7","70","329","43062","43874","98.14924556685052"
"7","70","330","43087","43874","98.20622692255094"
"7","70","331","43100","43874","98.23585722751515"
"8","80","236","40996","50229","81.61818869577336"
"7","70","332","43109","43874","98.2563705155673"
"7","70","333","43114","43874","98.26776678670738"
"7","70","334","43114","43874","98.26776678670738"
"7","70","335","43114","43874","98.26776678670738"
"9","90","219","46258","56347","82.09487639093474"
"7","70","336","43114","43874","98.26776678670738"
"7","70","337","43114","43874","98.26776678670738"
"7","70","338","43114","43874","98.26776678670738"
"7","70","339","43114","43874","98.26776678670738"
"8","80","237","41180","50229","81.98451093989529"
"7","70","340","43114","43874","98.26776678670738"
"7","70","341","43114","43874","98.26776678670738"
"7","70","342","43114","43874","98.26776678670738"
"7","70","343","43114","43874","98.26776678670738"
"7","70","344","43114","43874","98.26776678670738"
"7","70","345","43114","43874","98.26776678670738"
"9","90","220","46468","56347","82.46756703994889"
"8","80","238","41352","50229","82.32694260287882"
"8","80","239","41524","50229","82.66937426586234"
"9","90","221","46683","56347","82.84913127584433"
"8","80","240","41699","50229","83.01777857413049"
"9","90","222","46903","56347","83.23956909862105"
"8","80","241","41889","50229","83.3960461088216"
"9","90","223","47125","56347","83.63355635615028"
"8","80","242","42074","50229","83.76435923470505"
"9","90","224","47349","56347","84.03109304843204"
"8","80","243","42253","50229","84.12072707001931"
"8","80","244","42436","50229","84.4850584323797"
"9","90","225","47564","56347","84.41265728432748"
"8","80","245","42626","50229","84.86332596707081"
"9","90","226","47768","56347","84.77469962908407"
"8","80","246","42813","50229","85.23562085647734"
"9","90","227","47983","56347","85.1562638649795"
"8","80","247","42994","50229","85.59597045531466"
"9","90","228","48196","56347","85.53427866612242"
"8","80","248","43172","50229","85.95034740886739"
"9","90","229","48409","56347","85.91229346726533"
"8","80","249","43347","50229","86.29875171713553"
"8","80","250","43508","50229","86.6192836807422"
"9","90","230","48629","56347","86.30273129004206"
"8","80","251","43684","50229","86.96967887077186"
"9","90","231","48842","56347","86.68074609118499"
"8","80","252","43863","50229","87.32604670608612"
"9","90","232","49049","56347","87.04811258807035"
"8","80","253","44049","50229","87.6963507137311"
"9","90","233","49262","56347","87.42612738921326"
"8","80","254","44220","50229","88.03679149495312"
"8","80","255","44388","50229","88.37125963089052"
"9","90","234","49480","56347","87.81301577723748"
"8","80","256","44558","50229","88.70970953035099"
"9","90","235","49693","56347","88.19103057838039"
"8","80","257","44742","50229","89.07603177447292"
"9","90","236","49907","56347","88.57082009689957"
"8","80","258","44920","50229","89.43040872802564"
"9","90","237","50121","56347","88.95060961541874"
"8","80","259","45115","50229","89.81863067152442"
"8","80","260","45303","50229","90.19291644269248"
"9","90","238","50336","56347","89.33217385131418"
"8","80","261","45475","50229","90.53534810567601"
"9","90","239","50545","56347","89.70308978295206"
"8","80","262","45648","50229","90.87977065042108"
"9","90","240","50761","56347","90.08642873622375"
"8","80","263","45831","50229","91.24410201278145"
"9","90","241","50977","56347","90.46976768949546"
"9","90","242","51193","56347","90.85310664276713"
"9","90","243","51412","56347","91.2417697481676"
"9","90","244","51625","56347","91.61978454931052"
"9","90","245","51833","56347","91.98892576357215"
"9","90","246","52047","56347","92.36871528209133"
"9","90","247","52269","56347","92.76270253962056"
"9","90","248","52492","56347","93.15846451452606"
"9","90","249","52703","56347","93.53292988091646"
"8","80","264","46020","50229","91.62037866571104"
"8","80","265","46205","50229","91.9886917915945"
"8","80","266","46393","50229","92.36297756276255"
"8","80","267","46565","50229","92.70540922574608"
"8","80","268","46735","50229","93.04385912520655"
"8","80","269","46910","50229","93.39226343347468"
"8","80","270","47078","50229","93.7267315694121"
"8","80","271","47247","50229","94.06319058711104"
"8","80","272","47421","50229","94.40960401361764"
"8","80","273","47596","50229","94.75800832188577"
"9","90","250","52908","56347","93.89674694304931"
"8","80","274","47768","50229","95.1004399848693"
"8","80","275","47934","50229","95.43092635728364"
"9","90","251","53122","56347","94.2765364615685"
"8","80","276","48105","50229","95.77136713850565"
"9","90","252","53326","56347","94.63857880632509"
"8","80","277","48275","50229","96.10981703796611"
"9","90","253","53536","56347","95.01126945533925"
"8","80","278","48443","50229","96.44428517390352"
"8","80","279","48613","50229","96.782735073364"
"9","90","254","53756","56347","95.40170727811595"
"8","80","280","48797","50229","97.14905731748591"
"9","90","255","53976","56347","95.79214510089268"
"8","80","281","48969","50229","97.49148898046946"
"9","90","256","54188","56347","96.16838518465934"
"8","80","282","49138","50229","97.82794799816838"
"9","90","257","54402","56347","96.54817470317852"
"8","80","283","49287","50229","98.12458938063668"
"8","80","284","49418","50229","98.38539489139741"
"9","90","258","54614","56347","96.92441478694518"
"8","80","285","49538","50229","98.62430070278127"
"9","90","259","54814","56347","97.27935826219675"
"8","80","286","49654","50229","98.855242987119"
"9","90","260","55013","56347","97.63252702007206"
"8","80","287","49765","50229","99.07623086264906"
"8","80","288","49861","50229","99.26735551175616"
"9","90","261","55223","56347","98.00521766908619"
"8","80","289","49941","50229","99.42662605267873"
"8","80","290","49999","50229","99.5420971948476"
"9","90","262","55439","56347","98.3885566223579"
"8","80","291","50036","50229","99.61575982002428"
"8","80","292","50064","50229","99.67150450934719"
"9","90","263","55655","56347","98.77189557562957"
"8","80","293","50084","50229","99.71132214457784"
"8","80","294","50099","50229","99.74118537100082"
"8","80","295","50104","50229","99.75113977980847"
"9","90","264","55859","56347","99.13393792038619"
"8","80","296","50106","50229","99.75512154333154"
"8","80","297","50107","50229","99.75711242509307"
"8","80","298","50108","50229","99.7591033068546"
"8","80","299","50108","50229","99.7591033068546"
"8","80","300","50108","50229","99.7591033068546"
"8","80","301","50108","50229","99.7591033068546"
"9","90","265","56033","56347","99.44273874385505"
"8","80","302","50108","50229","99.7591033068546"
"8","80","303","50108","50229","99.7591033068546"
"8","80","304","50108","50229","99.7591033068546"
"8","80","305","50108","50229","99.7591033068546"
"8","80","306","50108","50229","99.7591033068546"
"8","80","307","50108","50229","99.7591033068546"
"8","80","308","50108","50229","99.7591033068546"
"8","80","309","50108","50229","99.7591033068546"
"8","80","310","50108","50229","99.7591033068546"
"9","90","266","56162","56347","99.6716772853923"
"9","90","267","56258","56347","99.84205015351306"
"9","90","268","56313","56347","99.93965960920723"
"9","90","269","56337","56347","99.98225282623741"
"9","90","270","56345","56347","99.99645056524749"
"9","90","271","56345","56347","99.99645056524749"
"9","90","272","56345","56347","99.99645056524749"
"9","90","273","56345","56347","99.99645056524749"
"9","90","274","56345","56347","99.99645056524749"
"9","90","275","56345","56347","99.99645056524749"
"9","90","276","56345","56347","99.99645056524749"
"9","90","277","56345","56347","99.99645056524749"
"9","90","278","56345","56347","99.99645056524749"
"9","90","279","56345","56347","99.99645056524749"
"9","90","280","56345","56347","99.99645056524749"
"9","90","281","56345","56347","99.99645056524749"
"9","90","282","56345","56347","99.99645056524749"
